lei,legal_name,review_priority_score,review_reason,review_status,entity_type,review_note,coverage_gap_priority_score,reason_flags,uie_country,uie_source,evidence_tier,uie_confidence,predicted_parent_country,prediction_probability,confidence_gap,top3_countries,top3_probabilities,direct_parent_name,direct_parent_country,ultimate_parent_name,ultimate_parent_country,ctos_registered_malaysia,ctos_name,ctos_match_score,ctos_match_method,override_reason,source_url,source_note,city,size_proxy,has_parent_link,has_ultimate_link,foreign_parent,is_non_consolidating,has_exception_filed,has_inferred_parent,in_address_cluster
254900AXEDLFBME03F04,AHAM Income Management Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7772,SG,0.7772,0.5798,SG;OFFSHORE;US,0.7772;0.1974;0.0175,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900Y9W92KYXA7Z324,AHAM Institutional Bond Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8859,SG,0.8859,0.7792,SG;US;OFFSHORE,0.8859;0.1067;0.0045,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900NFYAUG9TAQQ709,AHAM Malaysia Government Bond Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.929,SG,0.929,0.8754,SG;GB;DE,0.929;0.0536;0.0151,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900QP3BQ0WAR2PQ21,AHAM Multi-Asset Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5439,SG,0.5439,0.0962,SG;US;GB,0.5439;0.4477;0.0078,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900FQF7W2R954F329,AHAM Multi-Asset Fund 2,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9599,SG,0.9599,0.9206,SG;US;GB,0.9599;0.0393;0.0003,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900W0YIQ8H902MX33,AHAM Multi-Asset Fund 3,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9533,SG,0.9533,0.9074,SG;US;OFFSHORE,0.9533;0.0459;0.0004,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900RKC55V32VG1Y67,AHAM Multi-Asset Fund 5,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5382,SG,0.5382,0.08,SG;US;GB,0.5382;0.4582;0.0032,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900D2ANJAUPX6XV97,AHAM PRS Conservative Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5841,SG,0.5841,0.1988,SG;OFFSHORE;US,0.5841;0.3853;0.0297,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900H4PC7YTB82ZF54,AHAM PRS Growth Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.995,SG,0.995,0.9924,SG;GB;DE,0.995;0.0026;0.0008,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900CODAV988KIO119,AHAM PRS Moderate Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9627,SG,0.9627,0.9267,SG;US;GB,0.9627;0.036;0.0007,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900CZXSSOAZRU9945,AHAM Perwira Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9667,SG,0.9667,0.9428,SG;US;GB,0.9667;0.0239;0.0087,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900KQOKWCK8ESVB96,AHAM RMB Bond Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8287,SG,0.8287,0.6637,SG;US;GB,0.8287;0.165;0.0051,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900CDWVMX4UDU7P13,AHAM Select AUD Income Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7619,US,0.7619,0.5272,US;SG;ASIA_OTHER,0.7619;0.2347;0.0023,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900SYIXN9XC34BC45,AHAM Select Asia (Ex Japan) Quantum Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5748,US,0.5748,0.1549,US;SG;ASIA_OTHER,0.5748;0.42;0.0021,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900O8R3G2WYWKR638,AHAM Select Asia (ex Japan) Opportunity Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6319,SG,0.6319,0.2655,SG;US;ASIA_OTHER,0.6319;0.3663;0.0009,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900Y9XRVCAGNQFM04,AHAM Select Asia Pacific (ex Japan) Balanced Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7931,SG,0.7931,0.5869,SG;US;GB,0.7931;0.2062;0.0003,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900HHMNS5M65RYH53,AHAM Select Asia Pacific (ex Japan) Dividend Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7931,SG,0.7931,0.5869,SG;US;GB,0.7931;0.2062;0.0003,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900Q6YRBBWYM0CA93,AHAM Select Asia Pacific (ex Japan) REITs Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8413,SG,0.8413,0.6834,SG;US;ASIA_OTHER,0.8413;0.1579;0.0004,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900MZF9QQRQQD1D55,AHAM Select Balanced Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5568,US,0.5568,0.1326,US;SG;OFFSHORE,0.5568;0.4243;0.017,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900AFPVTR76N8W306,AHAM Select Bond Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5475,SG,0.5475,0.0961,SG;US;GB,0.5475;0.4514;0.0006,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900Q8QNLFF45R2N80,AHAM Select Cash Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9627,SG,0.9627,0.9267,SG;US;GB,0.9627;0.036;0.0008,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900IANE8Z0RU0MH56,AHAM Select Dividend Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5568,US,0.5568,0.1326,US;SG;OFFSHORE,0.5568;0.4243;0.017,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900RKIJL186RGBJ84,AHAM Select Income Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5477,SG,0.5477,0.0962,SG;US;GB,0.5477;0.4516;0.0003,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900730OK8C3L3EZ91,AHAM Select Opportunity Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7689,US,0.7689,0.5407,US;SG;OFFSHORE,0.7689;0.2282;0.0017,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
25490013KK1XNBCWAX11,AHAM Select SGD Income Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7619,US,0.7619,0.5272,US;SG;ASIA_OTHER,0.7619;0.2347;0.0023,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
2549004DS8ZA1ZJ0C603,AHAM Single Bond Series 1,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9102,SG,0.9102,0.8275,SG;US;ASIA_OTHER,0.9102;0.0826;0.0041,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900YZMZP4XTFZHY76,AHAM Single Bond Series 2,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9102,SG,0.9102,0.8275,SG;US;ASIA_OTHER,0.9102;0.0826;0.0041,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
2549009SJT2PCD2QP124,AHAM Single Bond Series 3,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5023,SG,0.5023,0.1193,SG;ASIA_OTHER;US,0.5023;0.383;0.1118,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900XR1FKUYHJN9K19,AHAM Single Bond Series 4,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5023,SG,0.5023,0.1193,SG;ASIA_OTHER;US,0.5023;0.383;0.1118,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900DPSDPU2MM4RR57,AHAM Single Bond Series 5,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5023,SG,0.5023,0.1193,SG;ASIA_OTHER;US,0.5023;0.383;0.1118,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900QWQMXLVV614A93,AHAM Smart Invest Portfolio - Growth,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9882,SG,0.9882,0.9769,SG;US;OFFSHORE,0.9882;0.0113;0.0002,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900JQNL79WNIAXT33,AHAM Smart Invest Portfolio - Income,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9456,SG,0.9456,0.9144,SG;US;ASIA_OTHER,0.9456;0.0312;0.0219,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900QZZUI01RZEKN36,AHAM Strategic Fund 2,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9847,SG,0.9847,0.9744,SG;US;EUROPE,0.9847;0.0102;0.0019,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900HIWO8VMX1WIP35,AHAM Strategic Opportunity Fund 3,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9348,SG,0.9348,0.8723,SG;GB;DE,0.9348;0.0625;0.0011,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900JM2MY6I0HM8949,AHAM Strategic Opportunity Fund 4,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9348,SG,0.9348,0.8723,SG;GB;DE,0.9348;0.0625;0.0011,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900E3LN44W74OGX39,AHAM Strategic Opportunity Fund 5,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9348,SG,0.9348,0.8723,SG;GB;DE,0.9348;0.0625;0.0011,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
2549007NVRBNV20PID17,AHAM TARGET INCOME SOLUTION,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7772,SG,0.7772,0.5798,SG;OFFSHORE;US,0.7772;0.1974;0.0175,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
2549000PJ59A9DTCTJ34,AHAM TWD Flexi Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8066,SG,0.8066,0.6149,SG;US;EUROPE,0.8066;0.1917;0.0006,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
2549000JEQJK8D040Q42,AHAM Tactical Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9797,SG,0.9797,0.9699,SG;US;GB,0.9797;0.0099;0.0098,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900FTL424S5IQ2A50,AHAM Target Maturity Income Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9259,SG,0.9259,0.8969,SG;ASIA_OTHER;US,0.9259;0.029;0.0274,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900EAKVHDVEIASP02,AHAM Total Return Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9567,SG,0.9567,0.9146,SG;US;GB,0.9567;0.0421;0.0006,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
2549003KPI4F887CO693,AHAM Versa Portfolio - Conservative,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.892,SG,0.892,0.7845,SG;US;GB,0.892;0.1074;0.0003,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900ADPOJ3GQCJWB85,AHAM Versa Portfolio - Growth,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5424,US,0.5424,0.0878,US;SG;EUROPE,0.5424;0.4546;0.0012,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900NB190GT6MRKD43,AHAM Versa Portfolio - Moderate,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5655,US,0.5655,0.1341,US;SG;EUROPE,0.5655;0.4313;0.0017,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900EPFQCDBRNYXH36,AHAM WORLD SERIES - US DOLLAR BOND FUND,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4921,SG,0.4921,0.0053,SG;ASIA_OTHER;EUROPE,0.4921;0.4868;0.0119,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
25490097RDEBYXI5UJ04,AHAM Wholesale Corporate Bond Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9615,SG,0.9615,0.9275,SG;US;EUROPE,0.9615;0.034;0.004,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900TR2M97L2UL0S29,AHAM Wholesale Fund I,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9627,SG,0.9627,0.9267,SG;US;GB,0.9627;0.036;0.0008,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
2549000XTS88OS3FW318,AHAM Wholesale Government Bond Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9782,SG,0.9782,0.9575,SG;US;DE,0.9782;0.0207;0.0007,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900LID0NMK0U4S105,AHAM Wholesale Income Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4662,US,0.4662,0.1933,US;SG;OFFSHORE,0.4662;0.2729;0.2601,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
