host_country,lei,legal_name,entity_country,direct_parent_lei,direct_parent_name,direct_parent_country,ultimate_parent_lei,ultimate_parent_name,ultimate_parent_country,chain_parent_lei,chain_parent_name,chain_parent_country,chain_parent_relationship_type,uie_lei,uie_name,uie_country,uie_source,evidence_tier,uie_confidence,is_known_uie,is_inferred_uie,is_non_consolidating,exception_reason,matched_parent_lei,matched_parent_name,matched_parent_country,brand_token,match_score,inferred_parent_lei,address_parent_name,address_parent_country,confidence,predicted_parent_country,prediction_probability,confidence_gap,top3_countries,top3_probabilities,ctos_registered_malaysia,ctos_name,ctos_registration_no,ctos_match_score,ctos_match_method,ctos_url,override_reason,source_url,source_note
SG,549300CY5NORQBZU6E19,REVEZ CORPORATION LTD.,SG,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4567,0,1,0,NATURAL_PERSONS,,,,,,,,,,US,0.4567,0.2804,US;OFFSHORE;GB,0.4567;0.1762;0.1227,0,,,,,,,,
SG,2549004KBTTQLEUB7G92,WEALTH MANAGEMENT ALLIANCE PTE. LTD.,SG,,,,,,,,,,,,,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4567,0,1,0,NO_LEI,,,,,,,,,,GB,0.4567,0.1752,GB;US;AU,0.4567;0.2815;0.1424,0,,,,,,,,
SG,98450036014F74D2D855,J & M CONSULTANCY SERVICES PTE. LTD.,SG,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.456,0,1,0,NATURAL_PERSONS,,,,,,,,,,DE,0.456,0.1957,DE;GB;HK,0.456;0.2603;0.1005,0,,,,,,,,
SG,9845001B5AA072E73725,POP MART (SINGAPORE) HOLDING PTE. LTD.,SG,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.456,0,1,0,NON_PUBLIC,,,,,,,,,,US,0.456,0.233,US;GB;DE,0.456;0.2231;0.1438,0,,,,,,,,
SG,984500JD5AUDAA7FBO45,ASIALINQ INVESTMENTS PTE. LTD.,SG,,,,,,,,,,,,,IN,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4559,0,1,1,NON_CONSOLIDATING,,,,,,,,,,IN,0.4559,0.1323,IN;HK;SG,0.4559;0.3236;0.0522,0,,,,,,,,
SG,5493002IUW6E6OO66802,HYPERION INVESTMENTS PTE. LTD.,SG,,,,,,,,,,,,,IN,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4559,0,1,1,NON_CONSOLIDATING,,,,,,,,,,IN,0.4559,0.1323,IN;HK;SG,0.4559;0.3236;0.0522,0,,,,,,,,
SG,9845006AB3FDFX4CCC06,INFOFABRICA HOLDINGS PTE. LTD.,SG,,,,,,,,,,,,,IN,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4559,0,1,1,NON_CONSOLIDATING,,,,,,,,,,IN,0.4559,0.1323,IN;HK;SG,0.4559;0.3236;0.0522,0,,,,,,,,
SG,254900NL0ALM1NCHOQ65,Boroo Investments Pte. Ltd.,SG,,,,,,,,,,,,,VG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4558,0,1,0,NO_LEI,,,,,,,,,,VG,0.4558,0.1238,VG;IN;US,0.4558;0.332;0.088,0,,,,,,,,
SG,984500408BEC5DE7HE33,DREAME TECHNOLOGY PTE. LTD.,SG,,,,,,,,,,,,,VG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4558,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,VG,0.4558,0.1238,VG;IN;US,0.4558;0.332;0.088,0,,,,,,,,
SG,984500FF6CCBAE54F804,GEOJADE RESOURCES PTE. LTD.,SG,,,,,,,,,,,,,VG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4558,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,VG,0.4558,0.1238,VG;IN;US,0.4558;0.332;0.088,0,,,,,,,,
SG,9845005FFA2B86C5EN87,MOUSEDEER CAPITAL PTE. LTD.,SG,,,,,,,,,,,,,VG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4558,0,1,0,NATURAL_PERSONS,,,,,,,,,,VG,0.4558,0.1238,VG;IN;US,0.4558;0.332;0.088,0,,,,,,,,
SG,549300OP0LQ5GDQ64868,The Trustee of The JSE Trust,SG,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4558,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,US,0.4558,0.2125,US;DE;HK,0.4558;0.2434;0.0556,0,,,,,,,,
SG,254900SX84BIB65GJ629,VENUS ENTERPRISES PTE. LTD.,SG,,,,,,,,,,,,,VG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4558,0,1,0,NO_LEI,,,,,,,,,,VG,0.4558,0.1238,VG;IN;US,0.4558;0.332;0.088,0,,,,,,,,
SG,984500CB6E59F8C4B603,"HACHIJUNI NAGANO BANK, LTD. SINGAPORE BRANCH",SG,,,,,,,,,,,,,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4556,0,1,0,,,,,,,,,,,GB,0.4556,0.2661,GB;ASIA_OTHER;US,0.4556;0.1895;0.1661,0,,,,,,,,
SG,549300JKU2MRTEOTOH76,AGL DUO INVESTMENT III PTE. LTD.,SG,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4555,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,DE,0.4555,0.2885,DE;SG;GB,0.4555;0.167;0.1537,0,,,,,,,,
SG,529900N52MW5SXLQKK59,AMUNDI 90% CAPITAL GUARANTEED FUND,SG,,,,,,,,,,,,,KY,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4555,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,KY,0.4555,0.0432,KY;GB;US,0.4555;0.4123;0.0391,0,,,,,,,,
SG,549300ND5Q71F9YIXI26,CLEARLAKE SHIPPING PTE. LTD.,SG,,,,,,,,,,,,,IN,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4553,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,IN,0.4553,0.3457,IN;US;KY,0.4553;0.1097;0.101,0,,,,,,,,
SG,549300KCMYNVUN51D613,DS GLOBAL PTE. LTD.,SG,,,,,,,,,,,,,IN,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4553,0,1,0,NO_LEI,,,,,,,,,,IN,0.4553,0.1018,IN;EUROPE;US,0.4553;0.3535;0.0906,0,,,,,,,,
SG,5493007FNY9SWFZKC129,INTER STRAS PTE LTD,SG,,,,,,,,,,,,,IN,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4553,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,IN,0.4553,0.1018,IN;EUROPE;US,0.4553;0.3535;0.0906,0,,,,,,,,
SG,254900V9XB1QB06HGD06,CHANGI AIRPORT GROUP (SINGAPORE) PTE. LTD.,SG,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4552,0,1,0,NON_PUBLIC,,,,,,,,,,US,0.4552,0.0928,US;AU;CN,0.4552;0.3624;0.0953,0,,,,,,,,
SG,254900KI9URYVQGW4V29,First Ark Family Office Pte. Ltd.,SG,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.455,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,DE,0.455,0.2919,DE;US;SG,0.455;0.1631;0.1057,0,,,,,,,,
SG,984500QA4B963F080926,COVALENT CAPITAL PTE. LTD.,SG,,,,,,,,,,,,,VG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4548,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,VG,0.4548,0.3056,VG;IN;US,0.4548;0.1492;0.0919,0,,,,,,,,
SG,9845002BA7EAE8WBB404,DIAMOND ELECTRIC PTE. LTD.,SG,,,,,,,,,,,,,VG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4548,0,1,0,NATURAL_PERSONS,,,,,,,,,,VG,0.4548,0.3056,VG;IN;US,0.4548;0.1492;0.0919,0,,,,,,,,
SG,875500PYP7106AMWXL74,FUJI INVESTMENTS PTE. LTD.,SG,,,,,,,,,,,,,VG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4548,0,1,0,NO_LEI,,,,,,,,,,VG,0.4548,0.3056,VG;IN;US,0.4548;0.1492;0.0919,0,,,,,,,,
SG,254900VT9BEAU2J95S71,OPTIMUM NETWORKS PTE. LTD.,SG,,,,,,,,,,,,,VG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4548,0,1,0,NATURAL_PERSONS,,,,,,,,,,VG,0.4548,0.3056,VG;IN;US,0.4548;0.1492;0.0919,0,,,,,,,,
SG,254900IU0Y4P48DES521,RHYMS MANAGEMENT PTE. LTD.,SG,,,,,,,,,,,,,VG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4548,0,1,0,NO_LEI,,,,,,,,,,VG,0.4548,0.3056,VG;IN;US,0.4548;0.1492;0.0919,0,,,,,,,,
SG,875500CNE2V0IDI0ZG33,ROSA INVESTMENTS PTE. LTD.,SG,,,,,,,,,,,,,VG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4548,0,1,0,NO_LEI,,,,,,,,,,VG,0.4548,0.3056,VG;IN;US,0.4548;0.1492;0.0919,0,,,,,,,,
SG,875500OORTS0SER4K415,SAMOYED VENTURES PTE. LTD.,SG,,,,,,,,,,,,,VG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4548,0,1,0,NATURAL_PERSONS,,,,,,,,,,VG,0.4548,0.3056,VG;IN;US,0.4548;0.1492;0.0919,0,,,,,,,,
SG,984500A6C652B81AC538,"IS&P Singapore Retirement Fund, Sub-Fund 269",SG,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4547,0,1,0,NATURAL_PERSONS,,,,,,,,,,US,0.4547,0.119,US;GB;HK,0.4547;0.3357;0.1101,0,,,,,,,,
SG,984500392F2C007CB446,"IS&P Singapore Retirement Fund, Sub-Fund 285",SG,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4547,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,US,0.4547,0.119,US;GB;HK,0.4547;0.3357;0.1101,0,,,,,,,,
SG,984500011Y9C6BB54407,"IS&P Singapore Retirement Fund, Sub-Fund 286",SG,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4547,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,US,0.4547,0.119,US;GB;HK,0.4547;0.3357;0.1101,0,,,,,,,,
SG,54930073YHR4FCWV5Z11,ONE FOOD SOURCE (2008) PTE. LTD.,SG,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4547,0,1,0,NON_PUBLIC,,,,,,,,,,DE,0.4547,0.2982,DE;HK;SG,0.4547;0.1565;0.0869,0,,,,,,,,
SG,5493004LSJY0PQIHOJ43,AMUNDI OPPORTUNITIES - Amundi Asian Silver Age Fund,SG,,,,,,,,,,,,,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4546,0,1,1,NON_CONSOLIDATING,,,,,,,,,,GB,0.4546,0.2029,GB;KY;SG,0.4546;0.2517;0.091,0,,,,,,,,
SG,8368006U00843CCXGY16,Jingye International (Singapore) Company Pte. Ltd.,SG,,,,,,,,,,,,,AU,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4546,0,1,0,NON_PUBLIC,,,,,,,,,,AU,0.4546,0.2318,AU;KY;US,0.4546;0.2228;0.1311,0,,,,,,,,
SG,2549000AEY39JEUTI992,OEI HONG LEONG FOUNDATION PTE. LTD.,SG,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4543,0,1,0,NATURAL_PERSONS,,,,,,,,,,DE,0.4543,0.3037,DE;KY;US,0.4543;0.1506;0.1453,0,,,,,,,,
SG,549300OAEYOQ6FHTGV62,SASSE ARTIFICIAL INTELLIGENCE PTE. LTD.,SG,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4543,0,1,1,NON_CONSOLIDATING,,,,,,,,,,US,0.4543,0.3246,US;AU;DE,0.4543;0.1297;0.1236,0,,,,,,,,
SG,549300784TBG7UUPYM87,TPG TECH ADJACENCIES SF PTE. LTD.,SG,,,,,,,,,,,,,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4543,0,1,1,NON_CONSOLIDATING,,,,,,,,,,SG,0.4543,0.2578,SG;DE;US,0.4543;0.1966;0.1406,0,,,,,,,,
SG,254900A6LER7K408LK65,BLUESTREAMS,SG,,,,,,,,,,,,,CN,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4542,0,1,1,NON_CONSOLIDATING,,,,,,,,,,CN,0.4542,0.0606,CN;GB;KY,0.4542;0.3937;0.1283,0,,,,,,,,
SG,213800QECN4972DVG182,ZEST BIDCO PTE. LTD,SG,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4541,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,US,0.4541,0.258,US;KY;EUROPE,0.4541;0.1961;0.166,0,,,,,,,,
SG,549300SOL601N8W33642,GOLIATH OFFSHORE HOLDINGS PTE. LTD.,SG,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.454,0,1,1,NON_CONSOLIDATING,,,,,,,,,,US,0.454,0.2421,US;JE;KY,0.454;0.2119;0.0632,0,,,,,,,,
SG,254900CCVWKQ235SAY39,Sim Investments (Private) Limited,SG,,,,,,,,,,,,,KY,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4539,0,1,0,NATURAL_PERSONS,,,,,,,,,,KY,0.4539,0.1981,KY;IN;SG,0.4539;0.2558;0.1577,0,,,,,,,,
SG,3912005MU39CF6DBF214,LION TRUST (SINGAPORE) LIMITED,SG,,,,,,,,,,,,,CA,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4536,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,CA,0.4536,0.132,CA;BM;US,0.4536;0.3216;0.0581,0,,,,,,,,
SG,254900FLFA6RWIQK6E70,Dymiri Trust,SG,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4533,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,EUROPE,0.4533,0.2802,EUROPE;SG;US,0.4533;0.1732;0.104,0,,,,,,,,
SG,549300II1NEUMZZZYR03,Indigo Trust,SG,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4533,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,EUROPE,0.4533,0.2802,EUROPE;SG;US,0.4533;0.1732;0.104,0,,,,,,,,
SG,549300T5TQ6OGFOZMH02,Jupiter Trust,SG,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4533,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,EUROPE,0.4533,0.2802,EUROPE;SG;US,0.4533;0.1732;0.104,0,,,,,,,,
SG,254900821BEDADA4BN66,KRISHNA TRUST,SG,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4533,0,1,0,NON_PUBLIC,,,,,,,,,,EUROPE,0.4533,0.2802,EUROPE;SG;US,0.4533;0.1732;0.104,0,,,,,,,,
SG,254900O144DDX7R4QM86,KWATEE PTE. LTD.,SG,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4533,0,1,0,NATURAL_PERSONS,,,,,,,,,,OTHER,0.4533,0.0166,OTHER;KY;US,0.4533;0.4367;0.0471,0,,,,,,,,
SG,549300SQ1OQWWJQNNQ20,Nelana Trust,SG,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4533,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,EUROPE,0.4533,0.2802,EUROPE;SG;US,0.4533;0.1732;0.104,0,,,,,,,,
SG,8368002B3ZUVMXSPAT10,SMART MOBILITY PTE.LTD.,SG,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4533,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,US,0.4533,0.2818,US;GB;DE,0.4533;0.1715;0.1221,0,,,,,,,,
SG,2549003UTSTPKU4GFX73,ERA COMMODITIES SINGAPORE PTE. LTD.,SG,,,,,,,,,,,,,MY,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4531,0,1,1,NON_CONSOLIDATING,,,,,,,,,,MY,0.4531,0.2392,MY;US;DE,0.4531;0.2138;0.0637,0,,,,,,,,
SG,254900UC3QGNJHQSF970,Rhodium (T) Investments Private Limited,SG,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4531,0,1,0,NO_LEI,,,,,,,,,,US,0.4531,0.1707,US;IN;SG,0.4531;0.2824;0.0898,0,,,,,,,,
SG,5493005NW0TGLG9Z5C22,TIGER BROKERS (SINGAPORE) PTE. LTD.,SG,,,,,,,,,,,,,MY,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4531,0,1,1,NON_CONSOLIDATING,,,,,,,,,,MY,0.4531,0.2392,MY;US;DE,0.4531;0.2138;0.0637,0,,,,,,,,
SG,875500OGFFO7YCRC3F25,ZEBRUARY TECHNOLOGIES PTE LTD,SG,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4531,0,1,0,NON_PUBLIC,,,,,,,,,,US,0.4531,0.1397,US;IN;GB,0.4531;0.3134;0.0574,0,,,,,,,,
SG,529900WQVJ0ZE1ILB637,MIDAS HOLDINGS LIMITED,SG,,,,,,,,,,,,,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4529,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,SG,0.4529,0.1318,SG;US;KY,0.4529;0.3212;0.0573,0,,,,,,,,
SG,549300Z17NLIV7MY4090,G9 ASIA I PTE. LTD. in Liquidation,SG,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4528,0,1,0,NO_LEI,,,,,,,,,,US,0.4528,0.2752,US;KY;DE,0.4528;0.1776;0.1775,0,,,,,,,,
SG,254900NYG20EOX20O154,AUPE CREDIT CO-OPERATIVE LIMITED,SG,,,,,,,,,,,,,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4527,0,1,0,NATURAL_PERSONS,,,,,,,,,,SG,0.4527,0.2628,SG;VG;US,0.4527;0.1899;0.1018,0,,,,,,,,
SG,391200ME4MZDB6N0T366,ALPHA LEAGUE MANAGEMENT PTE. LTD.,SG,,,,,,,,,,,,,KY,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4526,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,KY,0.4526,0.0776,KY;SG;GB,0.4526;0.3749;0.0462,0,,,,,,,,
SG,984500Z6XE0C8OBC6018,AMEREUS GROUP PTE. LTD.,SG,,,,,,,,,,,,,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4526,0,1,0,NATURAL_PERSONS,,,,,,,,,,GB,0.4526,0.232,GB;IN;VG,0.4526;0.2206;0.1198,0,,,,,,,,
SG,2549006BBTTCKBKPMV72,PT INNOVATION PTE. LTD.,SG,,,,,,,,,,,,,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4526,0,1,0,NATURAL_PERSONS,,,,,,,,,,GB,0.4526,0.232,GB;IN;VG,0.4526;0.2206;0.1198,0,,,,,,,,
SG,549300DB4KE0LEL2NG84,United Global Dynamic Bond Fund,SG,,,,,,,,,,,,,KY,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4525,0,1,1,NON_CONSOLIDATING,,,,,,,,,,KY,0.4525,0.28,KY;SG;US,0.4525;0.1725;0.1384,0,,,,,,,,
SG,9845005DK9384G0H9259,ABIRAAME JEWELLERS,SG,,,,,,,,,,,,,KY,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4523,0,1,1,NON_CONSOLIDATING,,,,,,,,,,KY,0.4523,0.22,KY;VG;US,0.4523;0.2323;0.1982,0,,,,,,,,
SG,213800EN9MSKR5GAG156,HYPERLINK INTERNET SOLUTIONS PTE. LTD.,SG,,,,,,,,,,,,,MY,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4522,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,MY,0.4522,0.2826,MY;IN;US,0.4522;0.1696;0.1475,0,,,,,,,,
SG,2549006RYFYEZ8QK9R70,KCC - Meranti,SG,,,,,,,,,,,,,KY,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4522,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,KY,0.4522,0.093,KY;EUROPE;SG,0.4522;0.3592;0.0539,0,,,,,,,,
SG,9845001CO98A59B14F40,SOMERSET CAPITAL MANAGEMENT SINGAPORE PTE. LTD.,SG,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4522,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,US,0.4522,0.086,US;GB;IN,0.4522;0.3663;0.082,0,,,,,,,,
SG,529900E892Z9C4P97Z95,CHINA TAISAN TECHNOLOGY GROUP HOLDINGS LIMITED,SG,,,,,,,,,,,,,AU,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.452,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,AU,0.452,0.0063,AU;US;IN,0.452;0.4457;0.0274,0,,,,,,,,
SG,5493001G3VQWAP7V4289,GREENCO INTERNATIONAL PTE. LTD.,SG,,,,,,,,,,,,,JE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.452,0,1,0,NATURAL_PERSONS,,,,,,,,,,JE,0.452,0.13,JE;US;IN,0.452;0.322;0.1035,0,,,,,,,,
SG,549300Y1PXNRGBC3I413,SCHONFELD STRATEGIC ADVISORS (JAPAN) PTE. LTD.,SG,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4519,0,1,1,NON_CONSOLIDATING,,,,,,,,,,US,0.4519,0.2564,US;AU;DE,0.4519;0.1954;0.0759,0,,,,,,,,
SG,549300G9YWHKLYRUXK18,LC MULTI STRATEGY FUND SG VCC,SG,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4518,0,1,1,NON_CONSOLIDATING,,,,,,,,,,DE,0.4518,0.1777,DE;MIDEAST_AFRICA;KY,0.4518;0.2742;0.0955,0,,,,,,,,
SG,875500G53NH8QOTFMN07,DEGEN VENTURES PTE. LTD.,SG,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4517,0,1,1,NON_CONSOLIDATING,,,,,,,,,,DE,0.4517,0.2822,DE;KY;IN,0.4517;0.1695;0.1576,0,,,,,,,,
SG,5493001LFDBRUVHCOK36,Lenn International Pte. Ltd.,SG,,,,,,,,,,,,,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4517,0,1,0,,,,,,,,,,,GB,0.4517,0.294,GB;US;DE,0.4517;0.1576;0.1569,0,,,,,,,,
SG,875500DKVRCDEUC2XG73,MQX INVESTMENT PTE. LTD.,SG,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4517,0,1,1,NON_CONSOLIDATING,,,,,,,,,,DE,0.4517,0.2822,DE;KY;IN,0.4517;0.1695;0.1576,0,,,,,,,,
SG,984500470C9A4D59C704,SPARKLE INVESTMENT PTE. LTD.,SG,,,,,,,,,,,,,HK,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4516,0,1,1,NON_CONSOLIDATING,,,,,,,,,,HK,0.4516,0.2472,HK;IN;GB,0.4516;0.2044;0.1528,0,,,,,,,,
SG,9845004S6C7OCDE40437,GMF ASIA SMARTMETER INVESTMENTS PTE. LTD.,SG,,,,,,,,,,,,,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4515,0,1,1,NON_CONSOLIDATING,,,,,,,,,,GB,0.4515,0.0439,GB;HK;US,0.4515;0.4076;0.0906,0,,,,,,,,
SG,549300Y4ROHSIUPHVI41,MACH INVESTMENT MANAGEMENT ASIA PTE. LTD.,SG,,,,,,,,,,,,,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4515,0,1,1,NON_CONSOLIDATING,,,,,,,,,,GB,0.4515,0.0439,GB;HK;US,0.4515;0.4076;0.0906,0,,,,,,,,
SG,529900C8I3KEA1ORHY67,Schlumberger Oilfield (S) Pte Ltd,SG,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4513,0,1,1,NON_CONSOLIDATING,,,,,,,,,,DE,0.4513,0.2648,DE;SG;EUROPE,0.4513;0.1866;0.0776,0,,,,,,,,
SG,213800AIXX659L6T3Z08,PINNACLE (BLAIR JAMES) RETIREMENT FUND,SG,,,,,,,,,,,,,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4512,0,1,1,NON_CONSOLIDATING,,,,,,,,,,GB,0.4512,0.2397,GB;SG;US,0.4512;0.2115;0.202,0,,,,,,,,
SG,875500F2WTWPXMJTI548,Fixed Maturity Fund,SG,,,,,,,,,,,,,KY,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4511,0,1,1,NON_CONSOLIDATING,,,,,,,,,,KY,0.4511,0.1011,KY;CA;DE,0.4511;0.35;0.1158,0,,,,,,,,
SG,984500LH4BB40E1A7F63,EVOLUTIONARY CAPITAL (SINGAPORE) PTE. LTD.,SG,,,,,,,,,,,,,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.451,0,1,0,NATURAL_PERSONS,,,,,,,,,,GB,0.451,0.1919,GB;US;IN,0.451;0.2591;0.1431,0,,,,,,,,
SG,254900AS7ZIJIJWEFH53,HORIZON LIGHT BUSINESS SOLUTIONS PTE. LTD.,SG,,,,,,,,,,,,,AU,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4508,0,1,0,NON_PUBLIC,,,,,,,,,,AU,0.4508,0.1087,AU;US;DE,0.4508;0.342;0.0981,0,,,,,,,,
SG,9845009A588A852DAV69,POLARIS BULKERS PTE. LTD.,SG,,,,,,,,,,,,,KY,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4508,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,KY,0.4508,0.2504,KY;GB;US,0.4508;0.2004;0.1406,0,,,,,,,,
SG,21380045CMT53OAITR78,PU LUO CHUNG VC PRIVATE LIMITED,SG,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4508,0,1,0,NATURAL_PERSONS,,,,,,,,,,US,0.4508,0.2483,US;DE;SG,0.4508;0.2025;0.1133,0,,,,,,,,
SG,25490062RL92YQK3RW14,SPORTS SERVICES PTE. LTD.,SG,,,,,,,,,,,,,KY,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4508,0,1,0,NATURAL_PERSONS,,,,,,,,,,KY,0.4508,0.2504,KY;GB;US,0.4508;0.2004;0.1406,0,,,,,,,,
SG,391200D1WDSAK9LMJM96,Novum Energy Trading PTE. Ltd.,SG,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4507,0,1,0,,,,,,,,,,,US,0.4507,0.2094,US;ASIA_OTHER;GB,0.4507;0.2413;0.1022,0,,,,,,,,
