direction,host_country,source_country,destination_country,lei,legal_name,entity_country,uie_country,uie_name,uie_lei,uie_source,evidence_tier,evidence_bucket,uie_confidence,is_known_uie,is_inferred_uie,direct_parent_country,ultimate_parent_country,chain_parent_country,ctos_registered_malaysia
OUT,TH,MY,TH,2549001IGVPZZ3V3AS58,กองทุนเปิดพรินซิเพิล มาเลเซียน ฟิกซ์ อินคัม อันเฮดจ์,TH,MY,Principal Asset Management Berhad,254900SMUDZOFO5EZD76,phase2_address_cluster,D_address_cluster,D_address_inferred,0.6,0,1,,,,0
OUT,TH,MY,TH,254900MV8WD5NSYFVP45,กองทุนเปิดพรินซิเพิล เดลี่ อินคัม,TH,MY,Principal Asset Management Berhad,254900SMUDZOFO5EZD76,phase2_address_cluster,D_address_cluster,D_address_inferred,0.6,0,1,,,,0
OUT,TH,MY,TH,254900RXSPRMWKMPCI83,กองทุนเปิดพรินซิเพิล เดลี่ อินคัม พลัส,TH,MY,Principal Asset Management Berhad,254900SMUDZOFO5EZD76,phase2_address_cluster,D_address_cluster,D_address_inferred,0.6,0,1,,,,0
OUT,ID,MY,ID,549300NZ97UNGBXAPM35,BANK CIMB NIAGA,ID,MY,CIMB GROUP HOLDINGS BERHAD,549300FYDN5UD7USZW18,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,MY,,0
OUT,ID,MY,ID,549300RHDK5D1O3JHU60,PT BANK MAYBANK INDONESIA,ID,MY,MALAYAN BANKING BERHAD,5493004OT3TOY404V310,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,MY,,0
OUT,ID,MY,ID,549300RK1K905795P160,PT KAF SEKURITAS INDONESIA,ID,MY,AKKA SDN. BHD.,254900W4QYOAWWJSQQ11,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,MY,,0
OUT,ID,MY,ID,254900EVT56ZHA1VGZ28,PT. RHB Sekuritas Indonesia,ID,MY,RHB BANK BERHAD,549300ZHRPSV7QIUJT80,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,MY,MY,0
OUT,PH,MY,PH,254900G2P8DQYLCF8Y95,"Maybank Securities, Inc.",PH,MY,MALAYAN BANKING BERHAD,5493004OT3TOY404V310,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,MY,,0
OUT,VN,MY,VN,254900ND3AGXA6HSK906,Ngan Hang Trach Nhiem Huu Han Mot Thanh Vien Hong Leong Viet Nam,VN,MY,HONG LEONG FINANCIAL GROUP BERHAD,549300EGI40XD5GGWS62,gleif_upstream_ultimate_parent,A_known_upstream_ultimate_parent,A_hard_or_verified,0.97,1,0,MY,,MY,0
OUT,KH,MY,KH,254900STSDWSEK4YXQ71,ការបញ្ជូនកម្ពុជា មានកំណត់,KH,MY,HNG CAPITAL SDN. BHD,213800U4E6CA2NKI2931,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,MY,,0
